Time,997_OFFICE_1_CORE:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_1_CORE:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_1_CORE:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_1_CORE:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_1_EAST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_1_EAST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_1_EAST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_1_EAST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_1_NORTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_1_NORTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_1_NORTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_1_NORTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_1_SOUTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_1_SOUTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_1_SOUTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_1_SOUTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_1_WEST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_1_WEST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_1_WEST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_1_WEST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_2_CORE:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_2_CORE:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_2_CORE:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_2_CORE:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_2_EAST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_2_EAST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_2_EAST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_2_EAST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_2_NORTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_2_NORTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_2_NORTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_2_NORTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_2_SOUTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_2_SOUTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_2_SOUTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_2_SOUTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_2_WEST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_2_WEST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_2_WEST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_2_WEST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_3_CORE:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_3_CORE:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_3_CORE:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_3_CORE:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_3_EAST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_3_EAST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_3_EAST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_3_EAST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_3_NORTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_3_NORTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_3_NORTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_3_NORTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_3_SOUTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_3_SOUTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_3_SOUTH PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_3_SOUTH PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],997_OFFICE_3_WEST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Load [W],997_OFFICE_3_WEST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],997_OFFICE_3_WEST PERIMETER:WILLOW GROVE NAS ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],997_OFFICE_3_WEST PERIMETER:WILLOW GROVE NAS ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
01:50:00,0.000000E+00,8.122957E+04,0.000000E+00,6.266688E+00,9.415378E+03,4.612136E+03,3.782434E-01,3.559778E-01,2.509081E+04,1.479487E+04,1.008001E+00,1.141882E+00,2.511431E+04,1.560867E+04,1.008945E+00,1.204692E+00,9.157090E+03,4.609586E+03,3.678688E-01,3.557730E-01,0.000000E+00,8.673036E+04,0.000000E+00,6.691061E+00,1.008213E+04,4.684254E+03,4.050283E-01,3.615492E-01,2.697274E+04,1.462706E+04,1.083605E+00,1.128943E+00,2.709618E+04,1.549947E+04,1.088564E+00,1.196263E+00,1.012652E+04,4.555514E+03,4.068115E-01,3.516029E-01,9.283274E+04,8.121446E+04,3.729518E+00,6.268449E+00,1.669080E+04,4.359309E+03,6.703171E-01,3.365300E-01,4.687776E+04,1.352970E+04,1.882691E+00,1.044451E+00,4.705604E+04,1.410837E+04,1.889850E+00,1.089103E+00,1.675457E+04,4.294478E+03,6.728777E-01,3.315194E-01
02:00:00,0.000000E+00,8.125528E+04,0.000000E+00,6.268668E+00,9.439732E+03,4.588486E+03,3.792219E-01,3.541516E-01,2.515621E+04,1.472619E+04,1.010629E+00,1.136580E+00,2.517978E+04,1.552617E+04,1.011576E+00,1.198324E+00,9.181464E+03,4.585912E+03,3.688481E-01,3.539454E-01,0.000000E+00,8.672213E+04,0.000000E+00,6.690424E+00,1.011742E+04,4.659672E+03,4.064460E-01,3.596513E-01,2.707167E+04,1.455592E+04,1.087579E+00,1.123452E+00,2.719524E+04,1.540574E+04,1.092543E+00,1.189030E+00,1.016184E+04,4.529821E+03,4.082304E-01,3.496193E-01,9.304555E+04,8.092962E+04,3.738064E+00,6.246467E+00,1.672093E+04,4.321036E+03,6.715273E-01,3.335749E-01,4.696372E+04,1.341749E+04,1.886143E+00,1.035789E+00,4.714189E+04,1.397208E+04,1.893298E+00,1.078581E+00,1.678466E+04,4.253791E+03,6.740863E-01,3.283764E-01
02:10:00,0.000000E+00,8.128001E+04,0.000000E+00,6.270575E+00,9.463253E+03,4.565400E+03,3.801669E-01,3.523690E-01,2.521954E+04,1.465957E+04,1.013173E+00,1.131439E+00,2.524318E+04,1.544584E+04,1.014123E+00,1.192123E+00,9.205003E+03,4.562908E+03,3.697938E-01,3.521697E-01,0.000000E+00,8.671333E+04,0.000000E+00,6.689742E+00,1.015166E+04,4.635829E+03,4.078215E-01,3.578106E-01,2.716788E+04,1.448734E+04,1.091444E+00,1.118160E+00,2.729156E+04,1.531516E+04,1.096413E+00,1.182040E+00,1.019611E+04,4.504795E+03,4.096071E-01,3.476872E-01,9.323912E+04,8.065253E+04,3.745835E+00,6.225085E+00,1.674900E+04,4.282848E+03,6.726546E-01,3.306256E-01,4.704405E+04,1.330861E+04,1.889370E+00,1.027383E+00,4.722212E+04,1.384012E+04,1.896521E+00,1.068394E+00,1.681269E+04,4.213140E+03,6.752121E-01,3.252361E-01
02:20:00,0.000000E+00,8.130389E+04,0.000000E+00,6.272415E+00,9.486052E+03,4.542916E+03,3.810828E-01,3.506329E-01,2.528107E+04,1.459510E+04,1.015645E+00,1.126463E+00,2.530477E+04,1.536771E+04,1.016597E+00,1.186093E+00,9.227819E+03,4.540600E+03,3.707104E-01,3.504475E-01,0.000000E+00,8.670401E+04,0.000000E+00,6.689022E+00,1.018498E+04,4.612474E+03,4.091600E-01,3.560077E-01,2.726167E+04,1.442141E+04,1.095213E+00,1.113072E+00,2.738545E+04,1.522778E+04,1.100185E+00,1.175297E+00,1.022945E+04,4.480457E+03,4.109466E-01,3.458083E-01,9.341960E+04,8.038378E+04,3.753078E+00,6.204347E+00,1.677533E+04,4.244916E+03,6.737123E-01,3.276952E-01,4.711964E+04,1.320345E+04,1.892406E+00,1.019264E+00,4.729763E+04,1.371288E+04,1.899553E+00,1.058571E+00,1.683899E+04,4.172804E+03,6.762685E-01,3.221199E-01
02:30:00,0.000000E+00,8.132698E+04,0.000000E+00,6.274196E+00,9.508220E+03,4.521057E+03,3.819735E-01,3.489452E-01,2.534103E+04,1.453267E+04,1.018054E+00,1.121645E+00,2.536479E+04,1.529189E+04,1.019009E+00,1.180240E+00,9.250004E+03,4.518999E+03,3.716017E-01,3.487800E-01,0.000000E+00,8.669422E+04,0.000000E+00,6.688266E+00,1.021747E+04,4.589695E+03,4.104656E-01,3.542489E-01,2.735330E+04,1.435862E+04,1.098894E+00,1.108227E+00,2.747719E+04,1.514378E+04,1.103871E+00,1.168814E+00,1.026197E+04,4.456826E+03,4.122532E-01,3.439839E-01,9.358845E+04,8.012404E+04,3.759856E+00,6.184304E+00,1.680021E+04,4.207029E+03,6.747113E-01,3.247682E-01,4.719122E+04,1.310256E+04,1.895281E+00,1.011475E+00,4.736914E+04,1.359081E+04,1.902425E+00,1.049148E+00,1.686383E+04,4.133124E+03,6.772662E-01,3.190546E-01
02:40:00,0.000000E+00,8.134937E+04,0.000000E+00,6.275922E+00,9.529831E+03,4.499845E+03,3.828417E-01,3.473075E-01,2.539960E+04,1.447231E+04,1.020407E+00,1.116986E+00,2.542341E+04,1.521838E+04,1.021364E+00,1.174566E+00,9.271631E+03,4.498118E+03,3.724706E-01,3.471682E-01,0.000000E+00,8.668400E+04,0.000000E+00,6.687477E+00,1.024923E+04,4.567424E+03,4.117414E-01,3.525293E-01,2.744299E+04,1.429826E+04,1.102497E+00,1.103570E+00,2.756697E+04,1.506299E+04,1.107478E+00,1.162581E+00,1.029375E+04,4.433919E+03,4.135300E-01,3.422155E-01,9.374860E+04,7.987362E+04,3.766285E+00,6.164982E+00,1.682382E+04,4.169340E+03,6.756599E-01,3.218563E-01,4.725935E+04,1.300387E+04,1.898017E+00,1.003857E+00,4.743720E+04,1.347373E+04,1.905159E+00,1.040111E+00,1.688742E+04,4.094222E+03,6.782137E-01,3.160496E-01
02:50:00,0.000000E+00,8.137109E+04,0.000000E+00,6.277598E+00,9.550944E+03,4.479298E+03,3.836899E-01,3.457210E-01,2.545692E+04,1.441399E+04,1.022710E+00,1.112485E+00,2.548079E+04,1.514723E+04,1.023669E+00,1.169074E+00,9.292759E+03,4.477969E+03,3.733194E-01,3.456127E-01,0.000000E+00,8.667337E+04,0.000000E+00,6.686657E+00,1.028032E+04,4.545650E+03,4.129904E-01,3.508478E-01,2.753090E+04,1.424039E+04,1.106029E+00,1.099104E+00,2.765498E+04,1.498514E+04,1.111013E+00,1.156573E+00,1.032486E+04,4.411750E+03,4.147798E-01,3.405040E-01,9.390223E+04,7.963235E+04,3.772454E+00,6.146365E+00,1.684636E+04,4.131699E+03,6.765649E-01,3.189480E-01,4.732450E+04,1.290729E+04,1.900633E+00,9.963995E-01,4.750227E+04,1.336136E+04,1.907772E+00,1.031437E+00,1.690993E+04,4.056216E+03,6.791176E-01,3.131140E-01
03:00:00,0.000000E+00,8.139222E+04,0.000000E+00,6.279227E+00,9.571609E+03,4.459432E+03,3.845201E-01,3.441872E-01,2.551312E+04,1.435771E+04,1.024968E+00,1.108141E+00,2.553704E+04,1.507846E+04,1.025929E+00,1.163766E+00,9.313438E+03,4.458562E+03,3.741502E-01,3.441146E-01,0.000000E+00,8.666236E+04,0.000000E+00,6.685806E+00,1.031079E+04,4.524337E+03,4.142146E-01,3.492018E-01,2.761719E+04,1.418496E+04,1.109496E+00,1.094827E+00,2.774135E+04,1.491015E+04,1.114483E+00,1.150786E+00,1.035536E+04,4.390331E+03,4.160048E-01,3.388505E-01,9.405214E+04,7.940064E+04,3.778475E+00,6.128487E+00,1.686794E+04,4.094799E+03,6.774318E-01,3.160969E-01,4.738701E+04,1.281235E+04,1.903144E+00,9.890673E-01,4.756471E+04,1.325360E+04,1.910280E+00,1.023119E+00,1.693149E+04,4.019194E+03,6.799835E-01,3.102546E-01
03:10:00,0.000000E+00,8.141277E+04,0.000000E+00,6.280813E+00,9.591866E+03,4.439517E+03,3.853339E-01,3.426496E-01,2.556829E+04,1.430138E+04,1.027185E+00,1.103793E+00,2.559226E+04,1.501007E+04,1.028148E+00,1.158487E+00,9.333709E+03,4.439153E+03,3.749645E-01,3.426163E-01,0.000000E+00,8.665097E+04,0.000000E+00,6.684928E+00,1.034069E+04,4.502678E+03,4.154159E-01,3.475290E-01,2.770196E+04,1.412977E+04,1.112902E+00,1.090568E+00,2.782620E+04,1.483577E+04,1.117892E+00,1.145046E+00,1.038528E+04,4.368909E+03,4.172068E-01,3.371966E-01,9.420149E+04,7.917101E+04,3.784475E+00,6.110768E+00,1.688868E+04,4.057498E+03,6.782648E-01,3.132153E-01,4.744717E+04,1.271536E+04,1.905560E+00,9.815761E-01,4.762482E+04,1.314694E+04,1.912694E+00,1.014885E+00,1.695220E+04,3.982038E+03,6.808154E-01,3.073849E-01
03:20:00,0.000000E+00,8.143277E+04,0.000000E+00,6.282355E+00,9.611748E+03,4.419559E+03,3.861327E-01,3.411088E-01,2.562253E+04,1.424502E+04,1.029364E+00,1.099443E+00,2.564655E+04,1.494207E+04,1.030329E+00,1.153238E+00,9.353604E+03,4.419741E+03,3.757638E-01,3.411178E-01,0.000000E+00,8.663921E+04,0.000000E+00,6.684020E+00,1.037006E+04,4.480946E+03,4.165958E-01,3.458506E-01,2.778533E+04,1.407464E+04,1.116251E+00,1.086313E+00,2.790964E+04,1.476185E+04,1.121244E+00,1.139340E+00,1.041467E+04,4.347468E+03,4.183874E-01,3.355414E-01,9.434736E+04,7.894369E+04,3.790338E+00,6.093228E+00,1.690867E+04,4.019953E+03,6.790673E-01,3.103152E-01,4.750523E+04,1.261570E+04,1.907892E+00,9.738774E-01,4.768282E+04,1.304127E+04,1.915023E+00,1.006727E+00,1.697216E+04,3.944784E+03,6.816170E-01,3.045077E-01
03:30:00,0.000000E+00,8.145222E+04,0.000000E+00,6.283856E+00,9.631284E+03,4.399556E+03,3.869175E-01,3.395644E-01,2.567590E+04,1.418874E+04,1.031508E+00,1.095099E+00,2.569996E+04,1.487445E+04,1.032474E+00,1.148019E+00,9.373153E+03,4.400317E+03,3.765492E-01,3.396184E-01,0.000000E+00,8.662707E+04,0.000000E+00,6.683083E+00,1.039893E+04,4.459046E+03,4.177555E-01,3.441593E-01,2.786736E+04,1.401896E+04,1.119546E+00,1.082015E+00,2.799174E+04,1.468811E+04,1.124543E+00,1.133649E+00,1.044355E+04,4.326002E+03,4.195478E-01,3.338842E-01,9.449107E+04,7.871811E+04,3.796114E+00,6.075822E+00,1.692796E+04,3.982214E+03,6.798423E-01,3.074002E-01,4.756137E+04,1.251316E+04,1.910147E+00,9.659551E-01,4.773889E+04,1.293640E+04,1.917275E+00,9.986303E-01,1.699144E+04,3.907452E+03,6.823911E-01,3.016246E-01
03:40:00,0.000000E+00,8.147112E+04,0.000000E+00,6.285313E+00,9.650498E+03,4.379507E+03,3.876894E-01,3.380166E-01,2.572846E+04,1.413254E+04,1.033619E+00,1.090761E+00,2.575256E+04,1.480719E+04,1.034588E+00,1.142827E+00,9.392379E+03,4.380880E+03,3.773216E-01,3.381179E-01,0.000000E+00,8.661453E+04,0.000000E+00,6.682116E+00,1.042733E+04,4.437034E+03,4.188962E-01,3.424596E-01,2.794813E+04,1.396334E+04,1.122791E+00,1.077721E+00,2.807257E+04,1.461462E+04,1.127790E+00,1.127976E+00,1.047196E+04,4.304504E+03,4.206890E-01,3.322246E-01,9.463220E+04,7.849456E+04,3.801785E+00,6.058572E+00,1.694664E+04,3.944331E+03,6.805921E-01,3.044742E-01,4.761575E+04,1.240957E+04,1.912331E+00,9.579512E-01,4.779321E+04,1.283226E+04,1.919457E+00,9.905901E-01,1.701009E+04,3.870063E+03,6.831401E-01,2.987371E-01
03:50:00,0.000000E+00,8.148947E+04,0.000000E+00,6.286729E+00,9.669396E+03,4.359412E+03,3.884487E-01,3.364651E-01,2.578022E+04,1.407646E+04,1.035699E+00,1.086432E+00,2.580437E+04,1.474029E+04,1.036669E+00,1.137664E+00,9.411289E+03,4.361425E+03,3.780813E-01,3.366160E-01,0.000000E+00,8.660160E+04,0.000000E+00,6.681119E+00,1.045522E+04,4.414910E+03,4.200168E-01,3.407512E-01,2.802756E+04,1.390757E+04,1.125982E+00,1.073415E+00,2.815206E+04,1.454159E+04,1.130984E+00,1.122338E+00,1.049987E+04,4.282970E+03,4.218102E-01,3.305622E-01,9.477056E+04,7.827369E+04,3.807345E+00,6.041529E+00,1.696470E+04,3.906342E+03,6.813176E-01,3.015402E-01,4.766841E+04,1.230488E+04,1.914446E+00,9.498633E-01,4.784582E+04,1.272738E+04,1.921570E+00,9.824918E-01,1.702813E+04,3.832636E+03,6.838647E-01,2.958467E-01
04:00:00,0.000000E+00,8.150730E+04,0.000000E+00,6.288105E+00,9.687996E+03,4.339272E+03,3.891959E-01,3.349102E-01,2.583124E+04,1.402052E+04,1.037749E+00,1.082114E+00,2.585543E+04,1.467375E+04,1.038721E+00,1.132527E+00,9.429901E+03,4.341951E+03,3.788290E-01,3.351127E-01,0.000000E+00,8.658828E+04,0.000000E+00,6.680091E+00,1.048264E+04,4.392683E+03,4.211182E-01,3.390350E-01,2.810571E+04,1.385182E+04,1.129122E+00,1.069111E+00,2.823027E+04,1.446905E+04,1.134125E+00,1.116739E+00,1.052729E+04,4.261400E+03,4.229121E-01,3.288970E-01,9.490631E+04,7.805621E+04,3.812800E+00,6.024749E+00,1.698220E+04,3.868280E+03,6.820204E-01,2.986006E-01,4.771949E+04,1.219950E+04,1.916497E+00,9.417233E-01,4.789684E+04,1.262166E+04,1.923619E+00,9.743274E-01,1.704561E+04,3.795186E+03,6.845667E-01,2.929547E-01
04:10:00,0.000000E+00,8.152462E+04,0.000000E+00,6.289441E+00,9.706318E+03,4.319843E+03,3.899320E-01,3.334102E-01,2.588156E+04,1.396680E+04,1.039770E+00,1.077968E+00,2.590579E+04,1.460960E+04,1.040744E+00,1.127576E+00,9.448233E+03,4.323219E+03,3.795655E-01,3.336667E-01,0.000000E+00,8.657457E+04,0.000000E+00,6.679033E+00,1.050961E+04,4.371133E+03,4.222017E-01,3.373711E-01,2.818266E+04,1.379821E+04,1.132213E+00,1.064972E+00,2.830728E+04,1.439916E+04,1.137219E+00,1.111343E+00,1.055428E+04,4.240570E+03,4.239960E-01,3.272889E-01,9.503974E+04,7.785128E+04,3.818162E+00,6.008940E+00,1.699918E+04,3.831386E+03,6.827025E-01,2.957512E-01,4.776910E+04,1.209703E+04,1.918489E+00,9.338079E-01,4.794640E+04,1.251817E+04,1.925609E+00,9.663352E-01,1.706257E+04,3.758947E+03,6.852479E-01,2.901561E-01
04:20:00,0.000000E+00,8.154148E+04,0.000000E+00,6.290742E+00,9.724377E+03,4.301136E+03,3.906574E-01,3.319659E-01,2.593121E+04,1.391533E+04,1.041765E+00,1.073996E+00,2.595548E+04,1.454785E+04,1.042740E+00,1.122810E+00,9.466302E+03,4.305242E+03,3.802914E-01,3.322789E-01,0.000000E+00,8.656048E+04,0.000000E+00,6.677946E+00,1.053615E+04,4.350291E+03,4.232680E-01,3.357618E-01,2.825848E+04,1.374689E+04,1.135259E+00,1.061010E+00,2.838314E+04,1.433199E+04,1.140267E+00,1.106159E+00,1.058083E+04,4.220507E+03,4.250628E-01,3.257400E-01,9.517101E+04,7.765653E+04,3.823436E+00,5.993920E+00,1.701569E+04,3.795717E+03,6.833653E-01,2.929965E-01,4.781735E+04,1.199768E+04,1.920427E+00,9.261341E-01,4.799460E+04,1.241674E+04,1.927545E+00,9.585010E-01,1.707906E+04,3.723966E+03,6.859099E-01,2.874547E-01
04:30:00,0.000000E+00,8.155793E+04,0.000000E+00,6.292010E+00,9.742185E+03,4.283166E+03,3.913729E-01,3.305786E-01,2.598024E+04,1.386619E+04,1.043735E+00,1.070203E+00,2.600454E+04,1.448855E+04,1.044711E+00,1.118233E+00,9.484121E+03,4.288033E+03,3.810072E-01,3.309504E-01,0.000000E+00,8.654607E+04,0.000000E+00,6.676834E+00,1.056229E+04,4.330182E+03,4.243179E-01,3.342093E-01,2.833320E+04,1.369765E+04,1.138261E+00,1.057209E+00,2.845791E+04,1.426762E+04,1.143271E+00,1.101190E+00,1.060697E+04,4.201229E+03,4.261131E-01,3.242517E-01,9.530028E+04,7.747300E+04,3.828631E+00,5.979764E+00,1.703175E+04,3.761326E+03,6.840103E-01,2.903406E-01,4.786434E+04,1.190165E+04,1.922314E+00,9.187174E-01,4.804153E+04,1.231705E+04,1.929430E+00,9.508010E-01,1.709510E+04,3.690290E+03,6.865541E-01,2.848541E-01
04:40:00,0.000000E+00,8.157430E+04,0.000000E+00,6.293273E+00,9.759754E+03,4.267739E+03,3.920787E-01,3.293876E-01,2.602866E+04,1.382595E+04,1.045680E+00,1.067097E+00,2.605299E+04,1.443624E+04,1.046658E+00,1.114196E+00,9.501699E+03,4.274303E+03,3.817134E-01,3.298905E-01,0.000000E+00,8.653168E+04,0.000000E+00,6.675724E+00,1.058802E+04,4.312861E+03,4.253519E-01,3.328719E-01,2.840686E+04,1.365768E+04,1.141220E+00,1.054124E+00,2.853161E+04,1.421151E+04,1.146232E+00,1.096860E+00,1.063272E+04,4.185924E+03,4.271474E-01,3.230702E-01,9.542768E+04,7.731102E+04,3.833749E+00,5.967270E+00,1.704739E+04,3.730483E+03,6.846384E-01,2.879586E-01,4.791014E+04,1.181731E+04,1.924154E+00,9.122029E-01,4.808728E+04,1.222521E+04,1.931267E+00,9.437069E-01,1.711072E+04,3.661025E+03,6.871815E-01,2.825941E-01
04:50:00,0.000000E+00,8.159209E+04,0.000000E+00,6.294646E+00,9.777107E+03,4.256292E+03,3.927758E-01,3.285038E-01,2.607653E+04,1.381975E+04,1.047603E+00,1.066619E+00,2.610090E+04,1.439360E+04,1.048583E+00,1.110905E+00,9.519062E+03,4.272730E+03,3.824109E-01,3.297689E-01,0.000000E+00,8.651878E+04,0.000000E+00,6.674729E+00,1.061342E+04,4.299817E+03,4.263722E-01,3.318647E-01,2.847962E+04,1.365794E+04,1.144143E+00,1.054143E+00,2.860441E+04,1.416703E+04,1.149156E+00,1.093427E+00,1.065813E+04,4.185646E+03,4.281680E-01,3.230485E-01,9.555373E+04,7.717847E+04,3.838814E+00,5.957046E+00,1.706267E+04,3.705066E+03,6.852521E-01,2.859957E-01,4.795492E+04,1.178221E+04,1.925952E+00,9.094909E-01,4.813201E+04,1.214723E+04,1.933063E+00,9.376827E-01,1.712598E+04,3.648239E+03,6.877943E-01,2.816063E-01
05:00:00,0.000000E+00,8.161471E+04,0.000000E+00,6.296391E+00,9.794251E+03,4.250062E+03,3.934646E-01,3.280228E-01,2.612388E+04,1.389383E+04,1.049506E+00,1.072338E+00,2.614828E+04,1.436438E+04,1.050486E+00,1.108650E+00,9.536215E+03,4.296381E+03,3.831000E-01,3.315946E-01,0.000000E+00,8.651118E+04,0.000000E+00,6.674142E+00,1.063849E+04,4.293068E+03,4.273792E-01,3.313435E-01,2.855149E+04,1.374259E+04,1.147030E+00,1.060676E+00,2.867631E+04,1.413869E+04,1.152045E+00,1.091240E+00,1.068320E+04,4.217249E+03,4.291753E-01,3.254879E-01,9.567849E+04,7.708576E+04,3.843827E+00,5.949897E+00,1.707761E+04,3.687686E+03,6.858520E-01,2.846533E-01,4.799874E+04,1.185944E+04,1.927712E+00,9.154515E-01,4.817577E+04,1.208934E+04,1.934821E+00,9.332111E-01,1.714090E+04,3.670156E+03,6.883935E-01,2.832979E-01
